Internal id,first_name,last_name,full_name,email,phone,City,address,Longitude,Latitude,Annual revenues,Profession,Employer,Employer Reg number,Role,Street Reference,Street nr,Nationality
20-5200081,Layton,Gurys,Layton Gurys,lguryso9@bloomberg.com,895-792-1142,Fort Lauderdale,"920 Southwest 6th Drive, Fort Lauderdale, Florida",-80.17875,26.11342,256797.59,Assistant Media Planner,,,Client,3048,920,United States
08-5306992,Cord,Sammars,Cord Sammars,csammarsoa@aboutads.info,114-902-1891,Miami,"177 Southwest 14th Avenue, Miami, Florida",-80.21818,25.75945,345815.03,Safety Technician II,,,Client,4924,177,United States
87-4800796,Kingsly,Greig,Kingsly Greig,kgreigob@mlb.com,850-832-8233,Delray Beach,"1506 Southeast 8th Court, Delray Beach, Florida",-80.06612,26.44922,173355.62,Geological Engineer,,,Client,1736,1506,Russia
75-1547038,Hussein,Stobbs,Hussein Stobbs,hstobbsoc@yellowpages.com,572-268-1902,Delray Beach,"1426 Temple Drive, Delray Beach, Florida",-80.11716,26.43845,326693.4,Chief Design Engineer,,,Client,1836,1426,China
99-4043483,Britt,Aronin,Britt Aronin,baroninod@nydailynews.com,631-522-6858,Pompano Beach,"325 Southeast 6th Street, Pompano Beach, Florida",-80.11835,26.22207,415858.34,Programmer III,,,Client,6579,325,United States
83-3564776,Orren,Shuttlewood,Orren Shuttlewood,oshuttlewoodoe@wp.com,446-277-2117,Pompano Beach,"1211 Northeast 8th Court, Pompano Beach, Florida",-80.11550,26.23932,40620.77,Assistant Professor,,,Client,6312,1211,United States
08-2069873,Kelsey,Toft,Kelsey Toft,ktoftof@reverbnation.com,705-148-2001,Fort Lauderdale,"410 Southeast 23rd Street, Fort Lauderdale, Florida",-80.13851,26.09375,197110.99,Biostatistician I,,,Client,2863,410,United States
27-0976854,Forrest,Sarsfield,Forrest Sarsfield,fsarsfieldog@buzzfeed.com,611-211-4003,Miami,"484 Southwest 27th Way, Miami, Florida",-80.24399,25.74006,222434.23,Assistant Professor,,,Client,4990,484,United States
37-1140318,Brennen,Housaman,Brennen Housaman,bhousamanoh@prnewswire.com,947-671-4350,Fort Lauderdale,"559 Southwest 29th Terrace, Fort Lauderdale, Florida",-80.18375,26.10698,27571.66,Help Desk Technician,,,Client,3000,559,France
08-2713591,Fabiano,O'Calleran,Fabiano O'Calleran,focalleranoi@wisc.edu,828-663-2028,Pompano Beach,"1646 Northeast 49th Court, Pompano Beach, Florida",-80.09976,26.29230,423376.67,Civil Engineer,,,Client,6287,1646,United States
30-0797893,Cary,Fellgett,Cary Fellgett,cfellgettoj@lulu.com,628-779-3157,Homestead,"1729 SW 320th Street, Homestead, Florida",-80.42108,25.47005,368245.35,Design Engineer,,,Client,3730,1729,North Korea
09-9117070,Urbain,Barents,Urbain Barents,ubarentsok@webs.com,784-209-0711,Cutler Bay,"224 Southwest 101st Avenue, Cutler Bay, Florida",-80.35523,25.58287,112041.23,Product Engineer,,,Client,88,224,United States
86-7962931,Terrence,Mitchall,Terrence Mitchall,tmitchallol@globo.com,714-352-3728,Deerfield Beach,"521 Southeast 17th Terrace, Deerfield Beach, Florida",-80.08160,26.31241,246386.68,Quality Engineer,,,Client,839,521,United States
29-4644801,Bob,MacFadden,Bob MacFadden,bmacfaddenom@php.net,721-489-1238,Fort Lauderdale,"1430 Northeast 21st Lane, Fort Lauderdale, Florida",-80.11489,26.20176,134824.9,Geological Engineer,,,Client,2374,1430,United States
63-7781642,Wilmer,Satyford,Wilmer Satyford,wsatyfordon@cloudflare.com,342-793-7982,Delray Beach,"1237 Devon Court, Delray Beach, Florida",-80.10219,26.43066,372536.21,Chemical Engineer,,,Client,1226,1237,United States
81-8248810,Noah,Janos,Noah Janos,njanosoo@dion.ne.jp,531-592-9496,Fort Lauderdale,"212 Access Road, Fort Lauderdale, Florida",-80.11867,26.18254,259760.19,Director of Sales,,,Client,2160,212,North Korea
74-9050515,Bartholomeus,Gibbetts,Bartholomeus Gibbetts,bgibbettsop@icio.us,542-642-6322,Pompano Beach,"60 Northwest 11th Court, Pompano Beach, Florida",-80.15429,26.24223,357423.93,Environmental Tech,,,Client,6326,60,United States
86-5555836,Winslow,Reyna,Winslow Reyna,wreynaoq@goodreads.com,824-495-2473,Deerfield Beach,"1587 South Lake Point Lane, Deerfield Beach, Florida",-80.14830,26.32338,296276.4,Senior Editor,,,Client,807,1587,United States
15-2526008,Sergei,Duffet,Sergei Duffet,sduffetor@seesaa.net,731-173-4859,Miami Gardens,"1549 Northwest 212th Street, Miami Gardens, Florida",-80.20239,25.97010,109372.83,Recruiter,,,Client,5429,1549,Russia
78-3889407,Corny,Cusack,Corny Cusack,ccusackos@desdev.cn,722-144-1615,Miami,"1506 Palmetto Avenue, Miami, Florida",-80.25121,25.72216,138754.82,Assistant Media Planner,,,Client,4837,1506,United States
51-5552786,Irvine,Partrick,Irvine Partrick,ipartrickot@bing.com,241-437-8371,Miami Gardens,"1741 Northwest 165th Terrace, Miami Gardens, Florida",-80.24364,25.92493,154449.24,Marketing Manager,,,Client,5250,1741,United States
03-7303198,Ethe,Dohr,Ethe Dohr,edohrou@youku.com,902-863-1658,Pinecrest,"425 Southwest 71st Avenue, Pinecrest, Florida",-80.30991,25.67692,393291.07,Chief Design Engineer,,,Client,5992,425,United States
05-1171996,Walt,Dzenisenka,Walt Dzenisenka,wdzenisenkaov@a8.net,464-586-8575,Pompano Beach,"218 Southeast 5th Street, Pompano Beach, Florida",-80.11546,26.22350,333450.59,Human Resources Manager,,,Client,6574,218,France
39-0620360,Lorens,Lyall,Lorens Lyall,llyallow@alexa.com,380-393-5126,Delray Beach,"1402 High Point Boulevard West, Delray Beach, Florida",-80.11428,26.46703,259035.09,Research Nurse,,,Client,1331,1402,France
37-5065884,Westleigh,Trahair,Westleigh Trahair,wtrahairox@businessweek.com,142-227-7953,Deerfield Beach,"1784 South Deerfield Avenue, Deerfield Beach, Florida",-80.10357,26.30486,273857.54,Research Assistant I,,,Client,804,1784,France
59-5212808,Fred,Sommerlie,Fred Sommerlie,fsommerlieoy@g.co,648-778-9314,Miami,"907 TEQUESTA WAY, Miami, Florida",-80.23081,25.74101,436004.46,Staff Accountant IV,,,Client,5119,907,China
50-1845336,Sidney,Nanninini,Sidney Nanninini,snannininioz@yellowbook.com,854-281-4143,Miami,"1585 Crystal Terrace, Miami, Florida",-80.22538,25.74207,363847.82,Account Coordinator,,,Client,4312,1585,United States
55-3986242,Pennie,Hatterslay,Pennie Hatterslay,phatterslayp0@tinyurl.com,803-356-3378,Homestead,"1641 Southwest 6th Terrace, Homestead, Florida",-80.48612,25.46565,448819.46,Senior Quality Engineer,,,Client,3716,1641,United States
94-8053276,Keefe,Keirle,Keefe Keirle,kkeirlep1@pbs.org,901-429-0696,Homestead,"1310 SE 35th Terrace, Homestead, Florida",-80.42459,25.46477,415068.22,Help Desk Technician,,,Client,3436,1310,United States
65-1908189,Antoine,Dysert,Antoine Dysert,adysertp2@geocities.com,807-530-1573,Miami,"1399 Northwest 69th Avenue, Miami, Florida",-80.30764,25.77058,74875.62,Geological Engineer,,,Client,4791,1399,China
35-1515950,Alberik,Balmforth,Alberik Balmforth,abalmforthp3@pbs.org,756-745-2523,Fort Lauderdale,"1455 Northwest 9th Terrace, Fort Lauderdale, Florida",-80.15496,26.13885,54387.34,Librarian,,,Client,2753,1455,United States
57-3835319,Ferris,Faltin,Ferris Faltin,ffaltinp4@seattletimes.com,291-938-1198,Miami,"1097 Northeast Bayshore Drive, Miami, Florida",-80.18091,25.83056,389554.26,Account Coordinator,,,Client,4582,1097,United States
20-1697488,Oliver,Moses,Oliver Moses,omosesp5@chronoengine.com,161-445-1029,Kendall,"490 Southwest 72nd Terrace, Kendall, Florida",-80.37841,25.70023,287432.21,Business Systems Development Analyst,,,Client,4057,490,Russia
29-1556325,Munmro,Boorn,Munmro Boorn,mboornp6@comcast.net,605-273-3232,Miami,"1360 Kent Court, Miami, Florida",-80.25624,25.72049,129361.95,VP Product Management,,,Client,4382,1360,North Korea
88-2701063,Cad,Quant,Cad Quant,cquantp7@youtube.com,192-430-8683,Homestead,"1536 Southeast 18th Lane, Homestead, Florida",-80.45060,25.46475,151388.59,Teacher,,,Client,3515,1536,United States
46-9804116,Niall,Casari,Niall Casari,ncasarip8@gmpg.org,537-159-3415,Deerfield Beach,"1966 Northeast 2nd Way, Deerfield Beach, Florida",-80.12157,26.28189,120822.42,Social Worker,,,Client,544,1966,United States
75-6174151,Levon,Quinton,Levon Quinton,lquintonp9@tinyurl.com,257-300-7466,Homestead,"932 West Mowry Court, Homestead, Florida",-80.50033,25.46896,417263.89,Health Coach II,,,Client,3741,932,France
68-7648332,Raphael,Moffet,Raphael Moffet,rmoffetpa@sphinn.com,642-146-5148,Pompano Beach,"615 Northwest 29th Place, Pompano Beach, Florida",-80.12536,26.26758,338288.29,Developer II,,,Client,6421,615,North Korea
76-2402571,Rene,Billanie,Rene Billanie,rbillaniepb@soundcloud.com,301-584-1431,Kendall,"695 Southwest 111th Terrace, Kendall, Florida",-80.32723,25.66653,178825.89,Assistant Professor,,,Client,3883,695,United States
80-0853344,Clarence,Garman,Clarence Garman,cgarmanpc@jigsy.com,628-792-8682,Miami,"1244 Southwest 1st Court, Miami, Florida",-80.19552,25.76008,109509.58,Systems Administrator III,,,Client,4954,1244,United States
64-9711282,Oswell,Chainey,Oswell Chainey,ochaineypd@discovery.com,236-525-9341,Deerfield Beach,"1695 Southwest 21st Terrace, Deerfield Beach, Florida",-80.13223,26.29620,350942.29,Web Designer IV,,,Client,932,1695,United States
70-2544344,Munmro,Colebeck,Munmro Colebeck,mcolebeckpe@jigsy.com,898-489-6175,Miami Gardens,"1878 Northwest 44th Avenue, Miami Gardens, Florida",-80.27254,25.92993,297452.06,Recruiter,,,Client,5530,1878,United States
53-1075778,Frazer,Stallion,Frazer Stallion,fstallionpf@msu.edu,789-359-8754,Fort Lauderdale,"577 Coral Ridge Drive, Fort Lauderdale, Florida",-80.11396,26.14854,398807.23,Mechanical Systems Engineer,,,Client,2214,577,United States
06-8185538,Jamill,Seger,Jamill Seger,jsegerpg@reverbnation.com,300-855-8745,Miami Gardens,"900 Northwest Miami Court, Miami Gardens, Florida",-80.20275,25.96967,275778.79,Sales Associate,,,Client,5561,900,North Korea
93-5799834,Alano,Dunston,Alano Dunston,adunstonph@wikispaces.com,310-564-7406,Pinecrest,"1676 Southwest 61st Avenue, Pinecrest, Florida",-80.29248,25.67279,5369.76,Quality Control Specialist,,,Client,5961,1676,United States
15-8248205,Ikey,Kinny,Ikey Kinny,ikinnypi@tiny.cc,747-335-3252,Pompano Beach,"865 Cypress Grove Drive, Pompano Beach, Florida",-80.18648,26.21587,59923.47,Biostatistician IV,,,Client,6086,865,United States
03-9848399,Valentin,Lednor,Valentin Lednor,vlednorpj@clickbank.net,220-473-3943,Deerfield Beach,"1897 Southwest 5th Terrace, Deerfield Beach, Florida",-80.11077,26.30030,198644.2,Librarian,,,Client,990,1897,China
51-9385455,Evelin,Bilsland,Evelin Bilsland,ebilslandpk@mediafire.com,868-190-1426,Miami,"566 Southwest 28th Road, Miami, Florida",-80.21393,25.75894,421981.96,Environmental Specialist,,,Client,4995,566,United States
94-2377759,Emlen,Hasnney,Emlen Hasnney,ehasnneypl@usatoday.com,931-588-6474,Deerfield Beach,"1831 Northeast 4th Court, Deerfield Beach, Florida",-80.07624,26.31862,301615.42,Computer Systems Analyst IV,,,Client,583,1831,Russia
61-1505383,Berny,covino,Berny covino,bcovinopm@mashable.com,983-652-9584,Cutler Bay,"986 Southwest 185th Terrace, Cutler Bay, Florida",-80.32966,25.59546,176835.8,Graphic Designer,,,Client,110,986,France
87-5366505,Lezley,Stare,Lezley Stare,lstarepn@redcross.org,788-483-5970,Pompano Beach,"789 Northeast 53rd Street, Pompano Beach, Florida",-80.10125,26.29611,340613.16,Automation Specialist I,,,Client,6299,789,United States
05-8280792,Jameson,Seakings,Jameson Seakings,jseakingspo@live.com,766-578-8994,Fort Lauderdale,"1779 Southwest 13th Court, Fort Lauderdale, Florida",-80.16323,26.10492,7822.51,Help Desk Operator,,,Client,2914,1779,United States
14-4024549,Laurie,Lightbourne,Laurie Lightbourne,llightbournepp@alibaba.com,246-622-0446,Fort Lauderdale,"646 Northwest 18th Avenue, Fort Lauderdale, Florida",-80.16676,26.13941,307976.86,Automation Specialist II,,,Client,2576,646,North Korea
38-7607918,Myca,Ingyon,Myca Ingyon,mingyonpq@amazon.co.uk,867-733-1501,Palmetto Bay,"1943 Southwest 164th Terrace, Palmetto Bay, Florida",-80.30957,25.61839,5568.82,Safety Technician II,,,Client,5682,1943,United States
68-0069930,Marcus,Tubridy,Marcus Tubridy,mtubridypr@ted.com,843-159-6061,Kendall,"35 Southwest 86th Terrace, Kendall, Florida",-80.32476,25.68962,85492.8,Marketing Assistant,,,Client,4133,35,France
91-5379326,Luther,Jellings,Luther Jellings,ljellingsps@seattletimes.com,274-276-2699,Deerfield Beach,"881 Southeast 7th Street, Deerfield Beach, Florida",-80.09292,26.30844,395508.68,Data Coordiator,,,Client,870,881,United States
71-7304968,Pryce,Lyptratt,Pryce Lyptratt,plyptrattpt@1688.com,627-535-4396,Fort Lauderdale,"1603 Northwest 67th Street, Fort Lauderdale, Florida",-80.14415,26.20931,99894.03,Health Coach IV,,,Client,2730,1603,France
20-4184358,Clerc,Faucherand,Clerc Faucherand,cfaucherandpu@phpbb.com,820-986-0796,Deerfield Beach,"1769 Harwood Circle, Deerfield Beach, Florida",-80.13550,26.30598,62338.88,Librarian,,,Client,461,1769,North Korea
23-1213882,Hugh,Rosling,Hugh Rosling,hroslingpv@businessweek.com,652-708-5874,Fort Lauderdale,"1657 Northeast 8th Court, Fort Lauderdale, Florida",-80.12101,26.13546,195150.28,Financial Advisor,,,Client,2518,1657,United States
95-7213447,Hamil,Swayne,Hamil Swayne,hswaynepw@tinyurl.com,407-573-1949,Palmetto Bay,"502 Southwest 170th Street, Palmetto Bay, Florida",-80.31783,25.61294,278107.86,Marketing Assistant,,,Client,5699,502,United States
08-3970627,Clim,Najara,Clim Najara,cnajarapx@ihg.com,538-168-9024,Miami,"9 North Prospect Drive, Miami, Florida",-80.25063,25.70942,56149.75,Mechanical Systems Engineer,,,Client,4439,9,United States
07-8433350,Frasco,Gillbey,Frasco Gillbey,fgillbeypy@freewebs.com,353-353-2731,Deerfield Beach,"1862 Tidewater Way, Deerfield Beach, Florida",-80.12690,26.32556,229651.01,Web Developer II,,,Client,1008,1862,China
27-7110603,Tracy,Arthurs,Tracy Arthurs,tarthurspz@yahoo.com,149-276-7390,Fort Lauderdale,"1431 Southeast 2nd Street, Fort Lauderdale, Florida",-80.13265,26.12117,135139.99,Financial Advisor,,,Client,2878,1431,United States
94-3937880,Glyn,Shorbrook,Glyn Shorbrook,gshorbrookq0@state.tx.us,408-801-7525,Fort Lauderdale,"1234 Cordova Road, Fort Lauderdale, Florida",-80.12950,26.10562,203132.22,Physical Therapy Assistant,,,Client,2217,1234,China
68-9804558,Normand,Odde,Normand Odde,noddeq1@ustream.tv,627-295-9151,Homestead,"466 SE 22nd Terrace, Homestead, Florida",-80.44487,25.46867,228959.13,Analog Circuit Design manager,,,Client,3415,466,France
52-0054389,Sylas,Wasson,Sylas Wasson,swassonq2@t.co,158-937-8636,Miami Gardens,"382 Northwest 42nd Avenue-37th Avenue Connector, Miami Gardens, Florida",-80.25920,25.91507,188907.26,Information Systems Manager,,,Client,5523,382,France
95-5000598,Osbert,Fancet,Osbert Fancet,ofancetq3@yahoo.com,350-593-8695,Pompano Beach,"185 Northwest 1st Terrace, Pompano Beach, Florida",-80.12429,26.25666,296844.35,Statistician IV,,,Client,6382,185,United States
99-0422342,Skip,Binestead,Skip Binestead,sbinesteadq4@cbc.ca,131-364-2537,Delray Beach,"1602 Island Drive, Delray Beach, Florida",-80.06170,26.47045,140596.02,Community Outreach Specialist,,,Client,1356,1602,France
63-2368075,Wyatan,Quinet,Wyatan Quinet,wquinetq5@clickbank.net,184-145-3205,Deerfield Beach,"1530 Northwest 43rd Way, Deerfield Beach, Florida",-80.16368,26.31846,403608.82,Analog Circuit Design manager,,,Client,702,1530,United States
83-3634030,Tymothy,Ibbotson,Tymothy Ibbotson,tibbotsonq6@webs.com,760-777-0843,Deerfield Beach,"1014 Northeast 2nd Way, Deerfield Beach, Florida",-80.12157,26.28189,354085.29,Automation Specialist II,,,Client,544,1014,United States
56-0421286,Sholom,Fewtrell,Sholom Fewtrell,sfewtrellq7@nih.gov,191-700-0373,Fort Lauderdale,"1410 Compass Isle, Fort Lauderdale, Florida",-80.10427,26.20512,434308.79,Database Administrator IV,,,Client,2206,1410,United States
30-2234231,Nikolai,Haddrell,Nikolai Haddrell,nhaddrellq8@wikipedia.org,953-595-2910,Kendall,"1675 Southwest 93rd Street, Kendall, Florida",-80.32837,25.68371,430558.93,Product Engineer,,,Client,4187,1675,Russia
64-8463332,Briano,Burrill,Briano Burrill,bburrillq9@webs.com,281-308-3908,Homestead,"637 Southeast 15th Court, Homestead, Florida",-80.43755,25.45452,30635.9,Marketing Assistant,,,Client,3498,637,North Korea
64-3543280,Carrol,Lilleyman,Carrol Lilleyman,clilleymanqa@dion.ne.jp,797-349-6587,Pompano Beach,"1557 Southeast 6th Street, Pompano Beach, Florida",-80.10464,26.22597,152892.69,Budget/Accounting Analyst I,,,Client,6578,1557,United States
07-5659422,Burr,Towlson,Burr Towlson,btowlsonqb@paginegialle.it,995-671-5700,Cutler Bay,"1667 Belville Road, Cutler Bay, Florida",-80.35318,25.59241,401424.94,Structural Engineer,,,Client,19,1667,France
02-3717857,Alberto,Wildash,Alberto Wildash,awildashqc@msn.com,393-382-5427,Miami,"1831 Northwest 29th Terrace, Miami, Florida",-80.21544,25.80418,54695.17,Project Manager,,,Client,4671,1831,United States
98-1808170,Calv,Beartup,Calv Beartup,cbeartupqd@icq.com,916-363-4113,Homestead,"280 Northwest 16th Terrace, Homestead, Florida",-80.49894,25.48603,47439.07,Software Engineer II,,,Client,3351,280,United States
95-8153147,Dionysus,Eglin,Dionysus Eglin,deglinqe@weather.com,580-981-4167,Palmetto Bay,"30 South Cartee Road, Palmetto Bay, Florida",-80.30597,25.64017,133023.45,VP Marketing,,,Client,5607,30,France
66-5698559,Dion,Got,Dion Got,dgotqf@princeton.edu,477-419-2369,Homestead,"1565 Southeast 17th Court, Homestead, Florida",-80.44519,25.45411,420746.97,Accounting Assistant IV,,,Client,3510,1565,North Korea
93-8591357,Nelson,Kellog,Nelson Kellog,nkellogqg@latimes.com,470-940-4241,Edgewater,"1052 Banyan Tree Drive, Edgewater, Florida",-80.89794,28.97127,168497.24,Quality Engineer,,,Client,1926,1052,China
64-6790809,Gothart,Bowne,Gothart Bowne,gbowneqh@nba.com,586-178-0986,Homestead,"1549 Northeast 10th Court, Homestead, Florida",-80.42033,25.48054,330958.08,Electrical Engineer,,,Client,3192,1549,North Korea
93-5230200,Norton,Wilcocke,Norton Wilcocke,nwilcockeqi@fastcompany.com,534-806-9538,Fort Lauderdale,"1112 South Port Royale Drive, Fort Lauderdale, Florida",-80.10308,26.20900,77751.49,Product Engineer,,,Client,2821,1112,United States
00-2511671,Ezechiel,Durno,Ezechiel Durno,edurnoqj@wiley.com,440-200-2238,Kendall,"642 Southwest 117th Road, Kendall, Florida",-80.38227,25.68872,273108,Nurse Practicioner,,,Client,3943,642,United States
58-3504152,Saxon,Pickover,Saxon Pickover,spickoverqk@cbc.ca,394-682-7492,Delray Beach,"874 Brooks Lane, Delray Beach, Florida",-80.06299,26.44382,448331.39,Administrative Officer,,,Client,1145,874,Russia
28-4748770,Henrik,Cescotti,Henrik Cescotti,hcescottiql@jugem.jp,887-452-2358,Pinecrest,"1699 Southwest 134th Terrace, Pinecrest, Florida",-80.31843,25.64585,363967.41,Junior Executive,,,Client,5936,1699,France
70-6738789,Tuck,Sysland,Tuck Sysland,tsyslandqm@newsvine.com,989-279-7912,Edgewater,"547 Mariners Gate Court, Edgewater, Florida",-80.89430,28.96665,326148.27,Human Resources Assistant II,,,Client,2030,547,North Korea
15-5415943,Conn,O'Feeny,Conn O'Feeny,cofeenyqn@sohu.com,134-707-6520,Deerfield Beach,"1418 Southeast 8th Way, Deerfield Beach, Florida",-80.09156,26.29421,73945.65,Senior Financial Analyst,,,Client,874,1418,United States
88-3319817,Wallas,Coppenhall,Wallas Coppenhall,wcoppenhallqo@goo.ne.jp,596-104-8859,Kendall,"1669 Southwest 142nd Street, Kendall, Florida",-80.35425,25.63775,429894.85,Database Administrator IV,,,Client,4029,1669,United States
48-1482323,Gabi,McEneny,Gabi McEneny,gmcenenyqp@answers.com,993-826-3083,Pinecrest,"172 Southwest 78th Avenue, Pinecrest, Florida",-80.32008,25.65142,373624.75,Assistant Professor,,,Client,6015,172,United States
56-3430104,Averell,Guillet,Averell Guillet,aguilletqq@printfriendly.com,447-951-0089,Homestead,"1913 Pit Lane, Homestead, Florida",-80.40943,25.45356,185391.97,Developer IV,,,Client,3394,1913,France
